"","all_dat$OBJECTID","slope","aspect","dem","LivingBio","DeadBio","fireduration","GIS_ACRES","month_temp","week_temp","month_precip","week_precip","wind_speed","wind_max","month_humid","week_humid","all_dbr"
"17",20290,0.210919,347.0020142,64.3371964,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,207
"18",20290,0.0132138,76.3947983,55.6999016,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,356
"19",20290,11.1304998,292.3670044,109.7570038,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,240
"20",20290,7.0406098,196.8739929,86.5867996,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,345
"21",20290,14.1070004,334.7640076,143.6950073,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,290
"22",20290,11.1096001,68.6564026,80.0727005,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,260
"23",20290,23.2919006,12.7104998,109.2109985,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,80
"24",20290,21.3978004,56.6002998,145.1940002,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,387
"25",20290,26.4510002,322.9219971,185.5829926,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,498
"26",20290,0.0721106,170.576004,64.8010025,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,350
"27",20290,0.3224,330.0710144,62.6973991,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,20
"28",20290,17.1947002,345.8389893,95.4402008,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,308
"29",20290,0.499557,309.2780151,57.5698013,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,365
"30",20290,0.408959,218.1430054,52.0250015,161382,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,501
"31",20290,1.8114901,157.6940002,64.5593033,59154.8007813,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,210
"32",20290,16.5953999,44.6189995,84.3406982,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,478
"33",20290,1.28505,286.9970093,58.5917015,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,306
"34",20290,0.539842,272.5700073,58.5026016,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,217
"35",20290,26.7796001,210.9179993,116.5910034,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,179
"36",20290,17.5482006,342.321991,159.5110016,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,237
"37",20290,0.146937,303.7420044,67.7013016,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,129
"38",20290,13.5741997,330.928009,111.1500015,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,318
"39",20290,0.751835,222.7799988,71.0067978,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,98
"40",20290,1.95014,331.3599854,78.6662979,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,654
"41",20290,2.4679899,339.6470032,60.6200981,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,375
"42",20290,13.6990995,203.6000061,100.7160034,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,238
"43",20290,11.9528999,22.4403,86.2912979,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,54
"44",20290,8.4507399,110.0199966,68.6886978,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,38
"45",20290,0.650688,317.552002,58.2431984,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,340
"46",20290,0.275782,154.9649963,62.2767982,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,69
"47",20290,0.928522,0.242013,65.3927002,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,145
"48",20290,33.0214005,306.1159973,188.4839935,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,284
"49",20290,0.473243,351.9620056,52.5116997,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,517
"50",20290,10.3460999,139.0200043,166.9100037,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,97
"51",20290,0.474745,265.1019897,74.464798,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,223
"52",20290,33.8703995,194.1580048,203.0789948,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,21
"53",20290,0.58749,239.5440063,61.3168983,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,277
"54",20290,14.8717003,48.641201,102.677002,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,181
"55",20290,6.7806201,328.8299866,67.4265976,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,59
"56",20290,0.579557,180.1560059,65.3088989,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,154
"57",20290,1.6911401,338.9339905,60.8936005,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,169
"58",20290,15.6077995,224.2870026,133.8320007,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,182
"59",20290,19.6214008,324.3619995,116.0149994,27813.0996094,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,387
"60",20290,0.168615,221.3170013,54.6091003,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,394
"61",20290,0.0541614,246.6000061,59.094101,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,209
"62",20290,18.2947006,222.022995,142.0890045,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,299
"63",20290,0.624584,223.1620026,67.7294998,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,275
"64",20290,14.9573002,158.4380035,104.6490021,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,163
"65",20290,17.4333,184.8769989,144.4730072,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,104
"66",20290,2.41398,36.6752014,79.4592972,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,347
"67",20290,0.25738,306.3099976,55.5928993,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,249
"68",20290,15.3295002,29.1329994,102.6579971,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,255
"69",20290,8.4589005,2.54093,111.7610016,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,159
"70",20290,10.4568005,172.2810059,86.3199005,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,8
"71",20290,9.1537199,311.7999878,132.6950073,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,155
"72",20290,15.6336002,283.3460083,92.2136002,0,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,403
"73",20290,0.196631,230.4069977,59.1950989,13184.5,0,1468800,4080.61474609375,62.5806451612903,61.5,0,0,6.71111111111111,23.6111111111111,53.4516129032258,42.5,525
"74",20293,12.9462004,163.8630066,309.6679993,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,217
"75",20293,23.5030003,19.9384995,242.7339935,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,404
"76",20293,14.1931,305.5419922,294.4809875,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,357
"77",20293,2.4440899,127.8399963,260.3059998,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,446
"78",20293,4.7902799,217.7019958,320.5979919,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,321
"79",20293,22.7593002,329.9559937,297.1910095,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,448
"80",20293,7.97504,348.4100037,220.3410034,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,459
"81",20293,11.2676001,12.6610003,262.973999,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,449
"82",20293,9.5810699,294.9389954,272.6679993,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,419
"83",20293,14.9729004,158.121994,256.1440125,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,519
"84",20293,0.437777,303.0750122,333.0239868,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,195
"85",20293,26.1042995,5.7077098,257.4920044,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,458
"86",20293,20.4221001,147.927002,317.9440002,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,244
"87",20293,26.6544991,25.8521996,258.8840027,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,529
"88",20293,7.1977501,353.5440063,301.5750122,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,389
"89",20293,14.7034998,44.9025993,361.8559875,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,345
"90",20293,27.7292004,34.3307991,274.8850098,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,516
"91",20293,19.2439003,329.3760071,261.868988,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,508
"92",20293,21.2513008,1.90634,249.1869965,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,449
"93",20293,2.6596799,359.6159973,345.026001,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,424
"94",20293,22.8955994,9.13027,291.9649963,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,529
"95",20293,11.2952995,73.1240997,263.0650024,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,477
"96",20293,6.0535202,349.3670044,285.2839966,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,401
"97",20293,9.7343998,351.0960083,324.5710144,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,440
"98",20293,4.04495,211.5740051,375.6419983,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,326
"99",20293,12.1160002,251.8820038,308.9039917,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,367
"100",20293,15.7398996,328.2730103,228.4850006,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,396
"101",20293,3.86713,257.6839905,305.5939941,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,400
"102",20293,12.2720003,132.1869965,336.82901,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,533
"103",20293,22.1063004,270.196991,337.4240112,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,462
"104",20293,18.8659,43.4735985,289.8699951,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,429
"105",20293,6.6338201,61.3384018,240.8099976,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,421
"106",20293,8.8431797,29.7964001,304.927002,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,338
"107",20293,22.3486004,307.0809937,329.4169922,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,499
"108",20293,11.5453997,257.2420044,302.7160034,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,341
"109",20293,17.7332001,30.2756004,303.17099,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,422
"110",20293,9.5680599,74.6682968,294.8909912,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,369
"111",20293,18.7805004,16.8439999,271.4670105,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,532
"112",20293,1.42892,196.4120026,218.1119995,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,476
"113",20293,14.6779003,345.2279968,357.7929993,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,395
"114",20293,6.2283902,32.7207985,369.7179871,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,254
"115",20293,19.0807991,58.3644981,271.0109863,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,392
"116",20293,18.6462994,195.9320068,275.5920105,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,290
"117",20293,31.3106003,322.5759888,333.552002,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,516
"118",20293,15.1328001,344.0809937,341.2009888,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,399
"119",20293,15.1181002,319.2550049,281.2680054,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,450
"120",20293,20.2471008,10.4603004,321.8200073,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,475
"121",20293,6.4745698,229.8209991,279.3500061,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,422
"122",20293,16.3922005,354.7449951,362.17099,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,539
"123",20293,13.8037004,183.2539978,369.5899963,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,387
"124",20293,4.10917,279.5580139,350.0119934,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,469
"125",20293,14.1758003,59.0662003,273.855011,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,231
"126",20293,22.9771004,10.1728001,241.6920013,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,379
"127",20293,12.6990995,225.1499939,336.2479858,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,491
"128",20293,8.7016897,242.4019928,414.4219971,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,426
"129",20293,18.6338997,328.2709961,377.0169983,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,494
"130",20293,9.1855698,51.6999016,376.4339905,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,432
"131",20293,9.8513203,27.1180992,408.2739868,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,404
"132",20293,13.2812996,288.0549927,368.0859985,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,329
"133",20293,22.2338009,278.07901,260.4089966,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,368
"134",20293,19.2922001,168.6670074,347.6839905,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,431
"135",20293,5.3182001,235.9250031,336.9119873,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,598
"136",20293,21.5167999,187.0249939,351.1090088,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,488
"137",20293,18.3747005,127.564003,322.8309937,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,279
"138",20293,27.1581993,171.25,348.8500061,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,346
"139",20293,7.0847998,327.6740112,411.993988,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,468
"140",20293,15.8382998,54.9217987,376.3309937,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,408
"141",20293,21.0307007,208.2510071,310.42099,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,318
"142",20293,16.0056,358.8559875,342.8269958,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,494
"143",20293,16.5065994,31.4650002,267.7250061,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,482
"144",20293,7.07266,7.3628402,343.303009,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,345
"145",20293,11.3432999,351.5950012,325.4890137,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,577
"146",20293,5.52632,18.1979008,236.0039978,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,385
"147",20293,22.4829998,16.4943008,301.8559875,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,603
"148",20293,14.4692001,301.2950134,323.7070007,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,487
"149",20293,23.7980003,242.8470001,379.7600098,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,488
"150",20293,18.6952,85.9620972,341.1950073,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,402
"151",20293,13.1124001,306.8330078,332.0580139,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,380
"152",20293,6.5272102,172.4060059,306.2770081,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,311
"153",20293,6.6823702,60.4449005,266.3989868,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,491
"154",20293,20.3647995,172.6560059,256.5840149,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,294
"155",20293,15.0010004,11.6321001,307.6080017,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,499
"156",20293,0.679742,292.7789917,382.7869873,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,452
"157",20293,20.3274994,22.8068008,237.1029968,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,299
"158",20293,19.4326992,16.2091999,328.2210083,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,412
"159",20293,2.63556,287.5079956,358.4400024,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,391
"160",20293,25.3288994,349.7470093,334.2390137,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,500
"161",20293,8.2932997,144.7709961,314.4100037,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,355
"162",20293,24.4332008,21.9330997,341.1520081,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,425
"163",20293,9.9551697,291.821991,265.8340149,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,418
"164",20293,6.73454,88.9805984,259.3370056,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,435
"165",20293,17.7154999,79.6122971,291.394989,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,317
"166",20293,27.6373005,293.0620117,293.4559937,0,0,259200,1912.90563964844,58.4838709677419,54.25,2.57,0.07,8.65,21.25,61.1612903225806,71.25,398
