,OBJECTID,DEM_MEAN,DEM_STD,slope_MEAN,slope_STD,aspect_MEAN,aspect_STD,LiveBio_MEAN,LiveBio_STD,DeadBio_MEAN,DeadBio_STD
73,20337.0,348.73321138480486,148.11901467427055,16.581558823186505,9.402000805278039,176.42745700007237,99.35556082394262,55513.102544926885,63122.08325792397,0.275006387195396,18.65371748906368
74,20384.0,326.4119657457665,60.42178791741895,14.997166376441871,7.882121643004957,186.8206205028717,113.43583158645527,2647.3829130447893,7324.689532831726,0.0,0.0
75,20122.0,232.5189267447914,41.27666036316647,9.154410515986509,6.824617081457387,182.8069482398353,95.30861464951795,340.2175988269828,2882.887013494036,0.0,0.0
76,20671.0,2217.2652715131508,92.1557167739929,11.65400080564218,7.3356423005070885,192.53349209000905,107.57242553431564,154252.647911615,140555.602765509,19742.84550414945,44670.167891741155
77,20462.0,724.4696864566681,96.47850744627344,13.32309351102385,9.737460426185852,197.5153595810352,98.28890960217556,2855.990246904985,19349.842055574005,0.0,0.0
78,20663.0,271.16909439686543,93.82260518988804,9.384594791386473,6.5036623490074374,201.35364746974,95.61997360698149,67422.17121479499,41171.551494476094,27.062432530566557,553.847234738158
79,20621.0,2381.853351894772,204.34948110585583,23.649549191237224,8.859172513496159,193.4057127855651,78.94340173256134,63799.97090176462,66772.3958017233,504.99977565881875,3212.4052349757685
80,20331.0,324.67505461468085,167.51415394027788,17.489199409484502,9.780938476257797,178.32474276257025,96.77014734098832,98216.37245555077,92732.26786163068,10.053710886190274,271.1740312276457
81,20302.0,634.918564285595,177.64421200069827,17.58830957901437,9.632680431408113,175.73818123239718,98.30940150771458,41153.94544813407,41602.78136092178,320.43665004668344,3948.249370302224
82,20626.0,673.1594201309383,150.419411404809,17.655070777528238,9.063425147559732,208.94992126797558,88.3185253368095,177875.48758359937,105319.44851051553,1925.8753678863472,3962.1111992020556
83,20433.0,1414.933515820202,52.302536162875064,4.97488591369778,3.981043156152774,186.83499728321877,120.79074104915269,49.31362239206759,451.11376413091483,0.0,0.0
84,20422.0,1614.5549119850384,264.2950795856459,12.520888082160413,10.14901360404146,180.1418424848906,108.07629010808868,2526.6592443491572,8211.389031391347,0.0,0.0
85,20511.0,2113.3584155555855,330.8297225428974,21.332344429107877,8.939803946253281,165.3431494624486,119.01238782646416,71496.51323956085,91120.73138356881,3105.867724198951,13747.028563647771
86,20625.0,264.67963958108294,113.44243600317034,7.68199722074,8.29680066848101,230.1994210958325,72.5239674474578,27273.20327465768,31232.562895935927,0.02607871552997,3.0175863570949626
87,20335.0,266.4973057788183,162.2705074771246,16.091596294367353,9.45316380308885,180.1072332879066,99.44755886386423,95102.58823418041,97527.42101899863,24.34206790184897,472.8292335010047
88,20476.0,378.8017009784188,63.38472321564394,17.847706416747503,10.22460492238743,170.13920575905925,100.7082451524017,3727.7910931553215,10209.470517380334,0.0,0.0
89,20512.0,1349.2876217299684,397.89614832152847,26.29551459574563,9.401824942699418,207.23465453984863,100.4609695393737,155288.2502180934,157569.20900725148,22539.60661067437,52354.52629232829
90,20230.0,615.3446662356821,52.93972542959825,16.331797443254814,11.395719136472973,194.1347568463517,101.47153657402676,12906.24540077259,35851.60431537418,0.0,0.0
91,20524.0,1635.7018856123611,248.47107250293755,18.12916283448992,7.7716269751067175,198.4719935494308,88.72796548732771,185457.41291489586,117398.03766234216,19061.560668973685,29294.72185175304
92,20153.0,425.57019041852,154.39696596536348,23.431798439198648,11.182292921234662,185.17771280034734,103.80227383038931,35788.372972931276,54562.4016060274,68.06613376935397,948.6536088639967
93,20514.0,2271.8806110599435,266.77236996360483,17.33074729405131,9.992802774833685,206.14010948616527,74.87935563568205,99131.0660906866,121042.63081501344,3509.7243356233375,10891.395737032177
94,20509.0,915.7098133163984,178.9265526308949,22.341999415682984,10.439777861751876,208.9216916071236,85.07077702781038,128088.15228138905,146084.43937899216,1.994653684635396,68.01570918951353
95,20549.0,718.5817014901521,438.8773640356916,24.90310034179865,11.300656216990285,179.64535641146657,95.54428035841705,26526.536836111616,54411.85781550461,27.646252096078225,831.2902593975856
96,20322.0,217.04727024701816,107.07699062226514,19.027577793954265,8.854869274396822,148.40408023800788,89.41002149860061,32841.03536191457,29613.42017273147,15.34924974940445,137.0090567192921
97,20379.0,580.4338269597353,173.39744029539924,20.045800881214074,12.141555939366546,194.72322872274154,93.53840134204245,5444.635163437683,33039.32409613041,0.0,0.0
98,20252.0,273.20648510910615,92.64059381552201,16.823354176031113,9.878689027545423,190.21278922639527,106.25305697013069,6598.758783072116,23013.824400439426,0.0,0.0
99,20251.0,441.1972002842687,200.54602731104336,24.91471311827826,9.477272187378931,183.4542953925196,131.05749811893355,5635.112609919412,19733.99706603755,0.0,0.0
100,20486.0,924.1763380810257,343.5436500533076,28.492912947857302,10.231050780896522,191.50208258145489,98.73334918103336,141443.4158634041,129989.61610858557,317.13763907806356,2069.8294445613806
101,20490.0,2085.6900442743568,210.97184298263096,21.30223971735202,9.483355805443317,169.97306028457496,47.015875965494736,143931.84652407377,145615.06239177875,2098.5710573134797,7020.493048744832
102,20600.0,1559.700631780406,144.65795173802687,13.085436117642445,7.093677627395817,164.87876997759324,95.59536630598271,49592.77769467715,57662.428100940684,950.683784665847,2348.609930212868
103,20380.0,359.2584433230572,44.90078433663785,15.342598233997451,11.258326944858002,191.90893319603612,105.02404715519218,4909.564994344895,16599.09385787589,0.0,0.0
